2016-02-18,54
2016-02-19,59
2016-02-20,59
2016-02-21,59
2016-02-22,59
2016-02-26,79
2016-02-27,109
2016-02-28,109
2016-02-29,74
2016-03-01,109
2016-03-02,154
2016-03-03,154
